duration,daily_price,cleaning_fee,service_fee,bath,bed,cleanliness,accuracy,check-in,communication,location,value,overall_rating,num_review,num_years,daily_original_price,Bundle,Weekend,Holiday,room_id,start_date,status,state,scrape_date,Total State Tax,check-in date,check-out date,daily_discount_rate,booked,week,weekly_occupancy_rate,weekly_revenue
1.0,45.0,91.0315088958305,6.0,2.505970149253731,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,2.3642857142857143,2.8547619047619044,45.0,0.0,0.0,0.0,10927867,2024-10-08,available,Colorado,2024-06-28,2.90%,2024-10-08,2024-10-09,1.0,1,41,1.0,315.0
2.0,31.0,91.0315088958305,18.0,2.505970149253731,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,40.454166666666666,6.654166666666666,31.0,1.0,1.0,1.0,10927919,2024-10-04,available,Colorado,2024-06-27,2.90%,2024-10-04,2024-10-06,1.0,1,40,1.0,217.0
2.0,30.0,91.0315088958305,17.0,2.505970149253731,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,40.454166666666666,6.654166666666666,30.0,1.0,1.0,1.0,10927919,2024-10-12,available,Colorado,2024-06-27,2.90%,2024-10-12,2024-10-14,1.0,1,41,1.0,210.0
1.0,47.0,91.0315088958305,7.0,2.505970149253731,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,11.675000000000008,4.508333333333333,47.0,0.0,0.0,0.0,10928100,2024-10-16,available,Colorado,2024-06-27,2.90%,2024-10-16,2024-10-17,1.0,1,42,1.0,329.0
1.0,47.0,91.0315088958305,7.0,2.505970149253731,1.2129853037946918,4.8,4.9,4.8,4.8,4.8,4.7,4.69,11.675000000000008,4.508333333333333,47.0,0.0,0.0,0.0,10928100,2024-10-28,available,Colorado,2024-06-27,2.90%,2024-10-28,2024-10-29,1.0,1,44,1.0,329.0
1.0,323.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,323.0,0.0,0.0,0.0,1097125628839778676,2024-10-01,available,New York,2024-06-28,4.00%,2024-10-01,2024-10-02,1.0,1,40,1.0,2261.0
1.0,331.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,331.0,0.0,0.0,0.0,1097125628839778676,2024-10-03,available,New York,2024-06-26,4.00%,2024-10-03,2024-10-04,1.0,1,40,1.0,2317.0
1.0,331.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,331.0,0.0,0.0,0.0,1097125628839778676,2024-10-03,available,New York,2024-06-28,4.00%,2024-10-03,2024-10-04,1.0,1,40,1.0,2317.0
1.0,378.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,378.0,0.0,1.0,1.0,1097125628839778676,2024-10-04,available,New York,2024-06-26,4.00%,2024-10-04,2024-10-05,1.0,1,40,1.0,2646.0
1.0,378.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,378.0,0.0,1.0,1.0,1097125628839778676,2024-10-04,available,New York,2024-06-27,4.00%,2024-10-04,2024-10-05,1.0,1,40,1.0,2646.0
1.0,410.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,410.0,0.0,1.0,1.0,1097125628839778676,2024-10-05,available,New York,2024-06-27,4.00%,2024-10-05,2024-10-06,1.0,1,40,1.0,2870.0
1.0,410.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,410.0,0.0,1.0,1.0,1097125628839778676,2024-10-05,available,New York,2024-06-28,4.00%,2024-10-05,2024-10-06,1.0,1,40,1.0,2870.0
1.0,299.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,299.0,0.0,1.0,1.0,1097125628839778676,2024-10-06,available,New York,2024-06-27,4.00%,2024-10-06,2024-10-07,1.0,1,40,1.0,2093.0
1.0,299.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,299.0,0.0,1.0,1.0,1097125628839778676,2024-10-06,available,New York,2024-06-28,4.00%,2024-10-06,2024-10-07,1.0,1,40,1.0,2093.0
1.0,323.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,323.0,0.0,0.0,0.0,1097125628839778676,2024-10-07,available,New York,2024-06-27,4.00%,2024-10-07,2024-10-08,1.0,1,41,1.0,2261.0
1.0,323.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,323.0,0.0,0.0,0.0,1097125628839778676,2024-10-07,available,New York,2024-06-28,4.00%,2024-10-07,2024-10-08,1.0,1,41,1.0,2261.0
1.0,351.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,351.0,0.0,0.0,0.0,1097125628839778676,2024-10-08,available,New York,2024-06-28,4.00%,2024-10-08,2024-10-09,1.0,1,41,1.0,2457.0
1.0,351.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,351.0,0.0,0.0,0.0,1097125628839778676,2024-10-09,available,New York,2024-06-26,4.00%,2024-10-09,2024-10-10,1.0,1,41,1.0,2457.0
1.0,351.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,351.0,0.0,0.0,0.0,1097125628839778676,2024-10-09,available,New York,2024-06-28,4.00%,2024-10-09,2024-10-10,1.0,1,41,1.0,2457.0
1.0,315.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,315.0,0.0,0.0,0.0,1097125628839778676,2024-10-10,available,New York,2024-06-28,4.00%,2024-10-10,2024-10-11,1.0,1,41,1.0,2205.0
1.0,378.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,378.0,0.0,1.0,1.0,1097125628839778676,2024-10-11,available,New York,2024-06-26,4.00%,2024-10-11,2024-10-12,1.0,1,41,1.0,2646.0
1.0,378.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,378.0,0.0,1.0,1.0,1097125628839778676,2024-10-11,available,New York,2024-06-28,4.00%,2024-10-11,2024-10-12,1.0,1,41,1.0,2646.0
1.0,410.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,410.0,0.0,1.0,1.0,1097125628839778676,2024-10-12,available,New York,2024-06-26,4.00%,2024-10-12,2024-10-13,1.0,1,41,1.0,2870.0
1.0,410.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,410.0,0.0,1.0,1.0,1097125628839778676,2024-10-12,available,New York,2024-06-28,4.00%,2024-10-12,2024-10-13,1.0,1,41,1.0,2870.0
1.0,280.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,280.0,0.0,1.0,1.0,1097125628839778676,2024-10-13,available,New York,2024-06-26,4.00%,2024-10-13,2024-10-14,1.0,1,41,1.0,1960.0
1.0,363.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,363.0,0.0,0.0,0.0,1097125628839778676,2024-10-15,available,New York,2024-06-26,4.00%,2024-10-15,2024-10-16,1.0,1,42,1.0,2541.0
1.0,363.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,363.0,0.0,0.0,0.0,1097125628839778676,2024-10-16,available,New York,2024-06-26,4.00%,2024-10-16,2024-10-17,1.0,1,42,1.0,2541.0
1.0,363.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,363.0,0.0,0.0,0.0,1097125628839778676,2024-10-16,available,New York,2024-06-27,4.00%,2024-10-16,2024-10-17,1.0,1,42,1.0,2541.0
1.0,386.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,386.0,0.0,0.0,0.0,1097125628839778676,2024-10-17,available,New York,2024-06-26,4.00%,2024-10-17,2024-10-18,1.0,1,42,1.0,2702.0
1.0,386.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,386.0,0.0,0.0,0.0,1097125628839778676,2024-10-17,available,New York,2024-06-27,4.00%,2024-10-17,2024-10-18,1.0,1,42,1.0,2702.0
1.0,410.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,410.0,0.0,1.0,1.0,1097125628839778676,2024-10-18,available,New York,2024-06-27,4.00%,2024-10-18,2024-10-19,1.0,1,42,1.0,2870.0
1.0,315.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,315.0,0.0,0.0,0.0,1097125751143859409,2024-10-01,available,New York,2024-06-26,4.00%,2024-10-01,2024-10-02,1.0,1,40,1.0,2205.0
1.0,315.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,315.0,0.0,0.0,0.0,1097125751143859409,2024-10-02,available,New York,2024-06-26,4.00%,2024-10-02,2024-10-03,1.0,1,40,1.0,2205.0
1.0,323.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,323.0,0.0,0.0,0.0,1097125751143859409,2024-10-03,available,New York,2024-06-28,4.00%,2024-10-03,2024-10-04,1.0,1,40,1.0,2261.0
1.0,371.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,371.0,0.0,1.0,1.0,1097125751143859409,2024-10-04,available,New York,2024-06-27,4.00%,2024-10-04,2024-10-05,1.0,1,40,1.0,2597.0
1.0,402.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,402.0,0.0,1.0,1.0,1097125751143859409,2024-10-05,available,New York,2024-06-27,4.00%,2024-10-05,2024-10-06,1.0,1,40,1.0,2814.0
1.0,402.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,402.0,0.0,1.0,1.0,1097125751143859409,2024-10-05,available,New York,2024-06-28,4.00%,2024-10-05,2024-10-06,1.0,1,40,1.0,2814.0
1.0,292.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,292.0,0.0,1.0,1.0,1097125751143859409,2024-10-06,available,New York,2024-06-26,4.00%,2024-10-06,2024-10-07,1.0,1,40,1.0,2044.0
1.0,292.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,292.0,0.0,1.0,1.0,1097125751143859409,2024-10-06,available,New York,2024-06-27,4.00%,2024-10-06,2024-10-07,1.0,1,40,1.0,2044.0
1.0,292.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,292.0,0.0,1.0,1.0,1097125751143859409,2024-10-06,available,New York,2024-06-28,4.00%,2024-10-06,2024-10-07,1.0,1,40,1.0,2044.0
1.0,315.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,315.0,0.0,0.0,0.0,1097125751143859409,2024-10-07,available,New York,2024-06-26,4.00%,2024-10-07,2024-10-08,1.0,1,41,1.0,2205.0
1.0,315.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,315.0,0.0,0.0,0.0,1097125751143859409,2024-10-07,available,New York,2024-06-27,4.00%,2024-10-07,2024-10-08,1.0,1,41,1.0,2205.0
1.0,315.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,315.0,0.0,0.0,0.0,1097125751143859409,2024-10-07,available,New York,2024-06-28,4.00%,2024-10-07,2024-10-08,1.0,1,41,1.0,2205.0
1.0,343.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,343.0,0.0,0.0,0.0,1097125751143859409,2024-10-08,available,New York,2024-06-26,4.00%,2024-10-08,2024-10-09,1.0,1,41,1.0,2401.0
1.0,343.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,343.0,0.0,0.0,0.0,1097125751143859409,2024-10-08,available,New York,2024-06-28,4.00%,2024-10-08,2024-10-09,1.0,1,41,1.0,2401.0
1.0,343.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,343.0,0.0,0.0,0.0,1097125751143859409,2024-10-09,available,New York,2024-06-26,4.00%,2024-10-09,2024-10-10,1.0,1,41,1.0,2401.0
1.0,343.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,343.0,0.0,0.0,0.0,1097125751143859409,2024-10-09,available,New York,2024-06-28,4.00%,2024-10-09,2024-10-10,1.0,1,41,1.0,2401.0
1.0,371.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,371.0,0.0,1.0,1.0,1097125751143859409,2024-10-11,available,New York,2024-06-26,4.00%,2024-10-11,2024-10-12,1.0,1,41,1.0,2597.0
1.0,402.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,402.0,0.0,1.0,1.0,1097125751143859409,2024-10-12,available,New York,2024-06-26,4.00%,2024-10-12,2024-10-13,1.0,1,41,1.0,2814.0
1.0,402.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,402.0,0.0,1.0,1.0,1097125751143859409,2024-10-12,available,New York,2024-06-27,4.00%,2024-10-12,2024-10-13,1.0,1,41,1.0,2814.0
1.0,402.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,402.0,0.0,1.0,1.0,1097125751143859409,2024-10-12,available,New York,2024-06-28,4.00%,2024-10-12,2024-10-13,1.0,1,41,1.0,2814.0
1.0,272.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,272.0,0.0,1.0,1.0,1097125751143859409,2024-10-13,available,New York,2024-06-26,4.00%,2024-10-13,2024-10-14,1.0,1,41,1.0,1904.0
1.0,272.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,272.0,0.0,1.0,1.0,1097125751143859409,2024-10-13,available,New York,2024-06-27,4.00%,2024-10-13,2024-10-14,1.0,1,41,1.0,1904.0
1.0,268.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,268.0,0.0,0.0,0.0,1097125751143859409,2024-10-14,available,New York,2024-06-26,4.00%,2024-10-14,2024-10-15,1.0,1,42,1.0,1876.0
1.0,355.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,355.0,0.0,0.0,0.0,1097125751143859409,2024-10-15,available,New York,2024-06-26,4.00%,2024-10-15,2024-10-16,1.0,1,42,1.0,2485.0
1.0,355.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,355.0,0.0,0.0,0.0,1097125751143859409,2024-10-16,available,New York,2024-06-26,4.00%,2024-10-16,2024-10-17,1.0,1,42,1.0,2485.0
1.0,355.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,355.0,0.0,0.0,0.0,1097125751143859409,2024-10-16,available,New York,2024-06-27,4.00%,2024-10-16,2024-10-17,1.0,1,42,1.0,2485.0
1.0,378.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,378.0,0.0,0.0,0.0,1097125751143859409,2024-10-17,available,New York,2024-06-26,4.00%,2024-10-17,2024-10-18,1.0,1,42,1.0,2646.0
1.0,378.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,378.0,0.0,0.0,0.0,1097125751143859409,2024-10-17,available,New York,2024-06-27,4.00%,2024-10-17,2024-10-18,1.0,1,42,1.0,2646.0
1.0,402.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,402.0,0.0,1.0,1.0,1097125751143859409,2024-10-18,available,New York,2024-06-27,4.00%,2024-10-18,2024-10-19,1.0,1,42,1.0,2814.0
1.0,422.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,9.0,11.0,422.0,0.0,1.0,1.0,1097125751143859409,2024-10-19,available,New York,2024-06-28,4.00%,2024-10-19,2024-10-20,1.0,1,42,1.0,2954.0
1.0,535.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,535.0,0.0,0.0,0.0,1105738951226242511,2024-10-02,available,New York,2024-06-26,4.00%,2024-10-02,2024-10-03,1.0,1,40,1.0,3745.0
1.0,535.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,535.0,0.0,0.0,0.0,1105738951226242511,2024-10-03,available,New York,2024-06-26,4.00%,2024-10-03,2024-10-04,1.0,1,40,1.0,3745.0
1.0,535.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,535.0,0.0,0.0,0.0,1105738951226242511,2024-10-03,available,New York,2024-06-28,4.00%,2024-10-03,2024-10-04,1.0,1,40,1.0,3745.0
1.0,935.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,935.0,0.0,1.0,1.0,1105738951226242511,2024-10-05,available,New York,2024-06-27,4.00%,2024-10-05,2024-10-06,1.0,1,40,1.0,6545.0
1.0,935.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,935.0,0.0,1.0,1.0,1105738951226242511,2024-10-05,available,New York,2024-06-28,4.00%,2024-10-05,2024-10-06,1.0,1,40,1.0,6545.0
1.0,510.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,510.0,0.0,1.0,1.0,1105738951226242511,2024-10-06,available,New York,2024-06-27,4.00%,2024-10-06,2024-10-07,1.0,1,40,1.0,3570.0
1.0,510.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,510.0,0.0,1.0,1.0,1105738951226242511,2024-10-06,available,New York,2024-06-28,4.00%,2024-10-06,2024-10-07,1.0,1,40,1.0,3570.0
1.0,735.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,735.0,0.0,0.0,0.0,1105738951226242511,2024-10-07,available,New York,2024-06-27,4.00%,2024-10-07,2024-10-08,1.0,1,41,1.0,5145.0
1.0,735.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,735.0,0.0,0.0,0.0,1105738951226242511,2024-10-07,available,New York,2024-06-28,4.00%,2024-10-07,2024-10-08,1.0,1,41,1.0,5145.0
1.0,735.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,735.0,0.0,0.0,0.0,1105738951226242511,2024-10-08,available,New York,2024-06-28,4.00%,2024-10-08,2024-10-09,1.0,1,41,1.0,5145.0
1.0,810.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,810.0,0.0,0.0,0.0,1105738951226242511,2024-10-09,available,New York,2024-06-26,4.00%,2024-10-09,2024-10-10,1.0,1,41,1.0,5670.0
1.0,535.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,535.0,0.0,0.0,0.0,1105738951226242511,2024-10-10,available,New York,2024-06-26,4.00%,2024-10-10,2024-10-11,1.0,1,41,1.0,3745.0
1.0,535.0,91.0315088958305,81.28499755261869,1.0,1.2129853037946918,4.7158279695728496,4.796869514335869,4.865857226448214,4.836366296079578,4.789087185488589,4.653101228788766,4.72217671152721,8.533778913096539,6.699336315718401,535.0,0.0,0.0,0.0,1105738951226242511,2024-10-10,available,New York,2024-06-28,4.00%,2024-10-10,2024-10-11,1.0,1,41,1.0,3745.0
